ITEM NAME,CATEGORY NAME,SKU,HSN,UNIT NAME,ALERT QTY,BRAND NAME,LOT NUMBER,PRICE BEFORE TAX,,TAX VALUE,TAX TYPE,SALES PRICE,OPENING STOCK,CUSTOM BARCODE,SELLER POINTS,ITEM DESCIPTION,DISCOUNT TYPE,DISCOUNT,MRP
Lorinase 100ml syrp,1,1,,1,1,,,13.73999977,,0,Exclusive,22.89999962,0,6281086001981,0,,,0,
Zaditen syrup,1,1,,1,1,,,24.62700081,,0,Exclusive,29.54999924,0,6281086000342,0,,,0,
Inflaban 50mg 20tab,1,1,,1,1,,,4.230000019,,0,Exclusive,10.14999962,0,0000294,0,,,0,
Riaphan syrp,1,1,,1,1,,,5.96600008,,0,Exclusive,7.849999905,0,6281080001604,0,,,0,
Fludrex syrp,1,1,,1,1,,,4.164999962,,0,Exclusive,5.949999809,0,3704500496024,0,,,0,
Guaphan DM syrup,1,1,,1,1,,,7.612999916,,0,Exclusive,10.14999962,0,6281080001505,0,,,0,
Amlor 10mg 30cap,1,1,,1,1,,,53.67100143,,0,Exclusive,64.40000153,0,0000298,0,,,0,
Normoten 50mg 28tab,1,1,,1,1,,,15.54500008,,0,Exclusive,20.5,0,6281908011822,0,,,0,
Ketonil syrp,1,1,,1,1,,,11.35000038,,0,Exclusive,22.70000076,0,6251148130324,0,,,0,
Kafosed 100ml syrp,1,1,,1,1,,,7.276000023,,0,Exclusive,10.69999981,0,6281086000113,0,,,0,
Neorin syp,1,1,,1,1,,,13.61999989,,0,Exclusive,22.70000076,0,6281086002063,0,,,0,
Rhinathiol 2% paed. syrp,1,1,,1,1,,,7.221000195,,0,Exclusive,8.699999809,0,3582910021810,0,,,0,
Ferose-F 30tab,1,1,,1,1,,,11.64000034,,0,Exclusive,19.39999962,0,6281086001172,0,,,0,
Ferose 30tab,1,1,,1,1,,,11.57999992,,0,Exclusive,19.29999924,0,6281086000540,0,,,0,
Folicum 1mg tab,1,1,,1,1,,,2.507999897,,0,Exclusive,3.299999952,0,0000306,0,,,0,
Folic acid 1mg 40tab,1,1,,1,1,,,7.166999817,,0,Exclusive,8.600000381,0,6281080004629,0,,,0,
Ferrovit 30tab,1,1,,1,1,,,13.85999966,,0,Exclusive,21,0,0000308,0,,,0,
Folicum 5mg tab,1,1,,1,1,,,2.375999928,,0,Exclusive,3.599999905,0,0000309,0,,,0,
Calcos vit D3 tab,1,1,,1,1,,,27.49900055,,0,Exclusive,33,0,3578830123482,0,,,0,
Feromin tab,1,1,,1,1,,,10.0010004,,0,Exclusive,12,0,6281080002953,0,,,0,
Feroglobin B12 30cap,1,1,,1,1,,,17.21999931,,0,Exclusive,21,0,5021265231140,0,,,0,
Glovit cap,1,1,,1,1,,,14.69999981,,0,Exclusive,21,0,6291103730244,0,,,0,
Ginsavit cap,1,1,,1,1,,,6.789999962,,0,Exclusive,9.699999809,0,6291100080472,0,,,0,
Genso 500mg cap,1,1,,1,1,,,25.62700081,,0,Exclusive,30.75,0,6281102230296,0,,,0,
Neurovitan tab,1,1,,1,1,,,6.894000053,,0,Exclusive,9.100000381,0,6251065011386,0,,,0,
Folvyte 60tab,1,1,,1,1,,,16.5,,0,Exclusive,33,0,0000320,0,,,0,
Methycobal 500mcg tab,1,1,,1,1,,,19.68000031,,0,Exclusive,24,0,0000321,0,,,0,
Vit B. complex,1,1,,1,1,,,3.209000111,,0,Exclusive,3.849999905,0,0000322,0,,,0,
Neurorubine Forte tab,1,1,,1,1,,,9.640000343,,0,Exclusive,12.05000019,0,0000323,0,,,0,
Neuro-B tab,1,1,,1,1,,,7.804999828,,0,Exclusive,11.14999962,0,6281102231927,0,,,0,
AquaMarine Omega-3 cap,1,1,,1,1,,,40.38999939,,0,Exclusive,57.70000076,0,5021265244195,0,,,0,
Neurobion amp,1,1,,1,1,,,37.91999817,,0,Exclusive,45.5,0,0000326,0,,,0,
Ferose 100ml syrp,1,1,,1,1,,,9.61400032,,0,Exclusive,14.35000038,0,6281086000502,0,,,0,
Ca-C 1000 Sandoz eff. tab,1,1,,1,1,,,9.708999634,,0,Exclusive,11.64999962,0,0000329,0,,,0,
Cal-C-Vita eff. tab,1,1,,1,1,,,17.37599945,,0,Exclusive,20.85000038,0,0000330,0,,,0,
Seacal-Plus tab,1,1,,1,1,,,26.50200081,,0,Exclusive,31.79999924,0,6281102230470,0,,,0,
Royal Junior syrup,1,1,,1,1,,,8.291999817,,0,Exclusive,9.949999809,0,8410885079961,0,,,0,
Mosegor tab,1,1,,1,1,,,13.40999985,,0,Exclusive,17.70000076,0,3711500001219,0,,,0,
Nuby Cup 4m+ 10302,1,9,,1,9,,,13,,15,Exclusive,18,0,048526103027,0,,,0,
Bio Cal-D 60cap,1,1,,1,1,,,27.50200081,,0,Exclusive,33,0,766961304068,0,,,0,
Methycobal 500mcg 10amp,1,1,,1,1,,,49.8370018,,0,Exclusive,59.79999924,0,0000337,0,,,0,
Arcoxia 60m 28tab,1,1,,1,1,,,58.0320015,,0,Exclusive,74.40000153,0,3707713010131,0,,,0,
Glovit-Cal tab,1,1,,1,1,,,13.9989996,,0,Exclusive,21,0,6291103730251,0,,,0,
Feroglobin syrup,1,1,,1,1,,,14.16800022,,0,Exclusive,17,0,5021265231119,0,,,0,
Vitabob syrp,1,1,,1,1,,,30,,0,Exclusive,50,0,6281900083810,0,,,0,
Calcichew D3 30tab,1,1,,1,1,,,15.32999992,,0,Exclusive,21,0,0000344,0,,,0,
Moxal Plus susp,1,1,,1,1,,,3.954999924,,0,Exclusive,5.650000095,0,6291100081257,0,,,0,
Duphalac 300ml syrp,1,1,,1,1,,,17.07999992,,0,Exclusive,24.39999962,0,0000346,0,,,0,
Levitra 20mg 4tab,1,1,,1,1,,,81.6989975,,0,Exclusive,93.94999695,0,0000347,0,,,0,
Nuby Cup 4m+ 10305,1,9,,1,9,,,17.5,,15,Exclusive,24,0,048526103058,0,,,0,
Kaptin susp,1,1,,1,1,,,4.340000153,,0,Exclusive,6.199999809,0,6291100083336,0,,,0,
Motilium 200ml susp,1,1,,1,1,,,16,,0,Exclusive,20,0,0000351,0,,,0,
Amrizole susp,1,1,,1,1,,,3.25,,0,Exclusive,3.900000095,0,6221075050309,0,,,0,
Movicol 20sach,1,1,,1,1,,,25.08499908,,0,Exclusive,30.10000038,0,5012748112810,0,,,0,
Kapect susp,1,1,,1,1,,,6.510000229,,0,Exclusive,9.300000191,0,6221032221308,0,,,0,
Anazol 125mg susp,1,1,,1,1,,,4.139999866,,0,Exclusive,6.900000095,0,6281931033891,0,,,0,
Mucogel susp,1,1,,1,1,,,5.005000114,,0,Exclusive,7.150000095,0,6221032222039,0,,,0,
Agiolax granules,1,1,,1,1,,,15.58500004,,0,Exclusive,18.70000076,0,-1000022,0,,,0,
Anazol 200mg susp,1,1,,1,1,,,6.03000021,,0,Exclusive,10.05000019,0,6281931043890,0,,,0,
Dogmatil 200mg 12tab,1,1,,1,1,,,19.79999924,,0,Exclusive,22.5,0,3582910009634,0,,,0,
Dogmatil 50mg 30cap,1,1,,1,1,,,18.40399933,,0,Exclusive,21.39999962,0,3582910009115,0,,,0,
Eucarbon 30tab,1,1,,1,1,,,9.06499958,,0,Exclusive,12.94999981,0,0000363,0,,,0,
Hepaticum cap,1,1,,1,1,,,45.45600128,,15,Exclusive,60,0,6221508022323,0,,,0,
Negazole 500mg tab,1,1,,1,1,,,10.04199982,,0,Exclusive,12.05000019,0,6291100082117,0,,,0,
Gastrofait 500mg 20tab,1,1,,1,1,,,7.429999828,,0,Exclusive,9.850000381,0,6221032112880,0,,,0,
Proton 20mg 14tab,1,1,,1,1,,,20.29299927,,0,Exclusive,24.35000038,0,6281086001875,0,,,0,
Proton 40mg 14tab,1,1,,1,1,,,21.08699989,,0,Exclusive,39.04999924,0,6281086001349,0,,,0,
Dicetel 50mg 20tab,1,1,,1,1,,,11.66800022,,0,Exclusive,14,0,0000370,0,,,0,
Duspamen tab,1,1,,1,1,,,11.40799999,,0,Exclusive,17.54999924,0,6281900031811,0,,,0,
Duspatalin Ret. 200mg 30cap,1,1,,1,1,,,36.11199951,,0,Exclusive,48.15000153,0,372,0,,,0,
Zantac 150mg 20tab,1,1,,1,1,,,37.35400009,,0,Exclusive,49.15000153,0,0000373,0,,,0,
Flazol 500mg tab,1,1,,1,1,,,9.267999649,,0,Exclusive,16.54999924,0,0000374,0,,,0,
Doxycin cap,1,1,,1,1,,,9.741999626,,0,Exclusive,21.64999962,0,6281080003523,0,,,0,
Lansomid 30mg cap,1,1,,1,1,,,40.79499817,,0,Exclusive,48.95000076,0,0000376,0,,,0,
Nexium 40mg 28tab,1,1,,1,1,,,60.06000137,,0,Exclusive,85.80000305,0,0000377,0,,,0,
Legalon 70mg 80tab,1,1,,1,1,,,47.15000153,,0,Exclusive,57.5,0,0000379,0,,,0,
Buscopan 10mg 20tab,1,1,,1,1,,,9.944999695,,0,Exclusive,12.75,0,3704360010101,0,,,0,
Nexium 20mg 14tab,1,1,,1,1,,,24.67499924,,0,Exclusive,35.25,0,3717800001737,0,,,0,
Ranimax AC 75mg tab,1,1,,1,1,,,8.163999557,,0,Exclusive,21.54999924,0,6281958021819,0,,,0,
Rabezole 20mg tab,1,1,,1,1,,,26.47500038,,0,Exclusive,52.95000076,0,0000383,0,,,0,
Motilium 30tab,1,1,,1,1,,,14.02200031,,0,Exclusive,17.10000038,0,0000384,0,,,0,
Hyoban tab,1,1,,1,1,,,7.666999817,,0,Exclusive,9.199999809,0,0000385,0,,,0,
Nexium 20mg 28tab,1,1,,1,1,,,48.09000015,,0,Exclusive,68.69999695,0,3717800001744,0,,,0,
Pyridoxin 40 tab,1,1,,1,1,,,4.28000021,,0,Exclusive,5.349999905,0,0000388,0,,,0,
Pantomax 20mg 15tab,1,1,,1,1,,,7.092000008,,0,Exclusive,19.70000076,0,3701759060464,0,,,0,
Pantomax 40mg 15tab,1,1,,1,1,,,11.07699966,,0,Exclusive,31.64999962,0,3701759040466,0,,,0,
Furazol tab,1,1,,1,1,,,7.751999855,,0,Exclusive,11.39999962,0,6221032112750,0,,,0,
Anazol 500mg 20tab,1,1,,1,1,,,7.127999783,,0,Exclusive,14.85000038,0,6281931021812,0,,,0,
Pariet 20mg 14tab,1,1,,1,1,,,40.56000137,,0,Exclusive,62.40000153,0,0000393,0,,,0,
Losec mups 20mg tab,1,1,,1,1,,,38.29499817,,0,Exclusive,45.95000076,0,3717800001706,0,,,0,
Risek 20mg 14cap,1,1,,1,1,,,57.94800186,,0,Exclusive,88.84999847,0,6291100080175,0,,,0,
Vermox tab,1,1,,1,1,,,7.916999817,,0,Exclusive,9.5,0,0000396,0,,,0,
Omiz 20mg cap,1,1,,1,1,,,25.27199936,,0,Exclusive,45.95000076,0,6281102233556,0,,,0,
Omiz 10mg cap,1,1,,1,1,,,25.5,,0,Exclusive,42.5,0,6281102233549,0,,,0,
Salinal chew. tab,1,1,,1,1,,,6.507999897,,0,Exclusive,8.199999809,0,6291100080793,0,,,0,
Gaviscon tab,1,1,,1,1,,,6.666999817,,0,Exclusive,8,0,5000158066960,0,,,0,
Vermox susp,1,1,,1,1,,,11.06999969,,0,Exclusive,12.30000019,0,0000402,0,,,0,
Comfort cream,1,1,,1,1,,,26.57999992,,0,Exclusive,44.65000153,0,6281086230336,0,,,0,
Anazol 250mg 20tab,1,1,,1,1,,,3.224999905,,0,Exclusive,6.449999809,0,6281931011813,0,,,0,
Gasec 40mg 14cap,1,1,,1,1,,,35.1780014,,0,Exclusive,45.09999847,0,7640153080226,0,,,0,
Gasec 20mg 14cap,1,1,,1,1,,,21.45000076,,0,Exclusive,27.5,0,7640118192162,0,,,0,
Gasec 20mg 28cap,1,1,,1,1,,,37.7519989,,0,Exclusive,48.40000153,0,7640118193909,0,,,0,
Gasec40mg 28cap,1,1,,1,1,,,61.89300156,,0,Exclusive,79.34999847,0,7640153080233,0,,,0,
Omeprex 20mg cap,1,1,,1,1,,,55.30699921,,0,Exclusive,63.59999847,0,3701759016171,0,,,0,
Flagyl 250mg tab,1,1,,1,1,,,7.538000107,,0,Exclusive,10.05000019,0,3582910013679,0,,,0,
Meva 135mg 30tab,1,1,,1,1,,,8.531999588,,0,Exclusive,15.80000019,0,6281260010075,0,,,0,
Ranidine 150mg tab,1,1,,1,1,,,10.08399963,,0,Exclusive,18.14999962,0,0000415,0,,,0,
Protexin Balance cap,1,1,,1,1,,,68.69799805,,15,Exclusive,79,0,5027314502308,0,,,0,
Pantover 40mg 15tab,1,1,,1,1,,,33.04399872,,0,Exclusive,39.65000153,0,0000417,0,,,0,
Fixit 150mg cap,1,1,,1,1,,,18.34000015,,0,Exclusive,26.20000076,0,0000418,0,,,0,
Fasigyn 500mg 4tab,1,1,,1,1,,,12.45899963,,0,Exclusive,14.94999981,0,0000419,0,,,0,
Remox 250mg 20cap,1,1,,1,1,,,9.100000381,,0,Exclusive,18.20000076,0,6281969035881,0,,,0,
Ranacid  75mg tab,1,1,,1,1,,,13.6260004,,0,Exclusive,16.35000038,0,6281102230234,0,,,0,
Omedar 20mg 14tab,1,1,,1,1,,,14.87300014,,0,Exclusive,28.54999924,0,6251107032010,0,,,0,
Omiz Plus 40/1100mg cap,1,1,,1,1,,,78.32900238,,0,Exclusive,120.0999985,0,0000423,0,,,0,
Nan 1 400gm,1,5,,1,5,,,34.38999939,,15,Exclusive,36.52000046,0,7613287652676,0,,,0,
Dompy 30tab,1,1,,1,1,,,8.774999619,,0,Exclusive,16.25,0,0000425,0,,,0,
Moxal Plus 30tab,1,1,,1,1,,,4.256000042,,0,Exclusive,7.150000095,0,0000430,0,,,0,
Ranimax 150mg tab,1,1,,1,1,,,16.58499908,,0,Exclusive,39.79999924,0,6281958031818,0,,,0,
Rantag 150mg 20tab,1,1,,1,1,,,13.7510004,,0,Exclusive,29.70000076,0,0000433,0,,,0,
Nadine 150mg 20tab,1,1,,1,1,,,4.184999943,,0,Exclusive,9.300000191,0,6251106000287,0,,,0,
Disflatyl 30tab,1,1,,1,1,,,9.625,,0,Exclusive,11.55000019,0,0000435,0,,,0,
Dulcolax 5mg tab,1,1,,1,1,,,9.333999634,,0,Exclusive,11.19999981,0,3704366011874,0,,,0,
Roxil 250mg/5ml susp,1,1,,1,1,,,15.3760004,,0,Exclusive,24.60000038,0,0000437,0,,,0,
Nan 2 400gm,1,5,,1,5,,,35.95999908,,15,Exclusive,37.39099884,0,7613287428295,0,,,0,
E-Mox 250mg/5ml susp,1,1,,1,1,,,6.559999943,,0,Exclusive,10.25,0,6221032150684,0,,,0,
E-Mox 125mg/5ml susp,1,1,,1,1,,,4.18200016,,0,Exclusive,6.150000095,0,6221032150660,0,,,0,
Amoclan 228mg susp,1,1,,1,1,,,5.985000134,,0,Exclusive,13.30000019,0,6251065015650,0,,,0,
Magnacef 100mg/5ml susp,1,1,,1,1,,,17.56800079,,0,Exclusive,36.59999847,0,6251148010671,0,,,0,
Winex 100mg/5ml susp,1,1,,1,1,,,28.24500084,,0,Exclusive,40.34999847,0,0000443,0,,,0,
Zithromax 400mg/10ml susp,1,1,,1,1,,,38.72600174,,0,Exclusive,53.04999924,0,0000444,0,,,0,
Ciprobay 750mg 10tab,1,1,,1,1,,,126.0049973,,0,Exclusive,149.6499939,0,0000445,0,,,0,
Ciprogen 500mg 10tab,1,1,,1,1,,,40.69599915,,0,Exclusive,40.70000076,0,6281080001093,0,,,0,
Curam 625mg 20tab,1,1,,1,1,,,13.54699993,,0,Exclusive,21.85000038,0,0000447,0,,,0,
Ciproxen 500mg tab,1,1,,1,1,,,37.97499847,,0,Exclusive,54.25,0,0000448,0,,,0,
Ciproxen 750mg tab,1,1,,1,1,,,45.60499954,,0,Exclusive,65.15000153,0,0000449,0,,,0,
Ciprobay 500mg 10tab,1,1,,1,1,,,79.30799866,,0,Exclusive,91.19999695,0,0000450,0,,,0,
Nan 1 800gm,1,5,,1,5,,,69.76999664,,15,Exclusive,72.16999817,0,7613287652744,0,,,0,
Zinoximor 500mg tab,1,1,,1,1,,,66.72899628,,0,Exclusive,76.69999695,0,6281102231699,0,,,0,
Amoclan Forte 625mg tab,1,1,,1,1,,,27.14999962,,0,Exclusive,45.25,0,6251065023082,0,,,0,
Zinnat 250mg tab,1,1,,1,1,,,52.65000153,,0,Exclusive,67.5,0,0000454,0,,,0,
Gloclav 375mg tab,1,1,,1,1,,,9.972000122,,0,Exclusive,27.70000076,0,0000455,0,,,0,
Klacid 500mg 14tab,1,1,,1,1,,,76.66999817,,0,Exclusive,90.19999695,0,0000456,0,,,0,
Zithromax 250mg 6cap,1,1,,1,1,,,50.23600006,,0,Exclusive,66.09999847,0,0000457,0,,,0,
Ceclor MR 750mg tab,1,1,,1,1,,,27.19599915,,0,Exclusive,52.29999924,0,6281086001493,0,,,0,
Tavanic 500mg tab,1,1,,1,1,,,61.81499863,,0,Exclusive,79.25,0,3582910033592,0,,,0,
Zinnat 500mg tab,1,1,,1,1,,,48.72000122,,0,Exclusive,69.59999847,0,0000460,0,,,0,
Claritt 250mg tab,1,1,,1,1,,,24.53499985,,0,Exclusive,35.04999924,0,6281102232672,0,,,0,
Zinoximor 250mg tab,1,1,,1,1,,,42.52500153,,0,Exclusive,60.75,0,6281102231705,0,,,0,
Roxil 500mg cap,1,1,,1,1,,,35.37799835,,0,Exclusive,56.59999847,0,0000464,0,,,0,
Cefutil 500mg 10tab,1,1,,1,1,,,19.46699905,,0,Exclusive,36.04999924,0,6251106401893,0,,,0,
Nan 3 800gm,1,5,,1,5,,,63.77000046,,15,Exclusive,65.22000122,0,7613287484505,0,,,0,
Penamox 500mg 20cap,1,1,,1,1,,,8.975999832,,0,Exclusive,18.70000076,0,6251065010396,0,,,0,
Cefix 400mg 6cap,1,1,,1,1,,,25.19000053,,0,Exclusive,45.79999924,0,6251106401664,0,,,0,
Cefutil 250mg tab,1,1,,1,1,,,19,,0,Exclusive,31.14999962,0,6251106401848,0,,,0,
Gloclav 1gm 14tab,1,1,,1,1,,,56.79399872,,0,Exclusive,56.79999924,0,6291103730091,0,,,0,
Omnicef 300mg 10cap,1,1,,1,1,,,44.26800156,,0,Exclusive,79.05000305,0,6281969226166,0,,,0,
Dalacin C 150mg 16cap,1,1,,1,1,,,15.08500004,,0,Exclusive,18.10000038,0,0000474,0,,,0,
Julphamox 500mg 20cap,1,1,,1,1,,,14.88300037,,0,Exclusive,22.54999924,0,6291100083510,0,,,0,
Dalacin C 300mg 16cap,1,1,,1,1,,,28.86400032,,0,Exclusive,32.79999924,0,0000476,0,,,0,
Amoxil 250mg 20cap,1,1,,1,1,,,15.26599979,,0,Exclusive,22.45000076,0,6281086000052,0,,,0,
Amoxil 500mg 20cap,1,1,,1,1,,,31.43000031,,0,Exclusive,44.90000153,0,6281086000069,0,,,0,
Factive 320mg 5tab,1,1,,1,1,,,41.22999954,,0,Exclusive,98.15000153,0,6281102230401,0,,,0,
Factive 320mg 7tab,1,1,,1,1,,,63.79800034,,0,Exclusive,98.15000153,0,6281102230418,0,,,0,
Amoclan 1gm 14tab,1,1,,1,1,,,28.12999916,,0,Exclusive,59.84999847,0,6251065015629,0,,,0,
Curam 1gm 14tab,1,1,,1,1,,,24.72400093,,0,Exclusive,44.15000153,0,0000482,0,,,0,
Levox 500mg tab,1,1,,1,1,,,31.05200005,,0,Exclusive,55.45000076,0,6281086002735,0,,,0,
Levox 750mg tab,1,1,,1,1,,,40.29199982,,0,Exclusive,71.94999695,0,6281086002742,0,,,0,
Uvamin retard cap,1,1,,1,1,,,14.08399963,,0,Exclusive,16.89999962,0,7640118190496,0,,,0,
RonaMeal Wheat 400gm,1,5,,1,5,,,19.26199913,,15,Exclusive,24,0,3575410577048,0,,,0,
Noracin 400mg tab,1,1,,1,1,,,20.33499908,,0,Exclusive,24.39999962,0,6251154091015,0,,,0,
Gloclav 625mg 20tab,1,1,,1,1,,,14.39999962,,0,Exclusive,48,0,6291103730053,0,,,0,
Cephadar Forte 500mg cap,1,1,,1,1,,,12.30799961,,0,Exclusive,18.10000038,0,6251107053022,0,,,0,
Azi-Once 250mg 6cap,1,1,,1,1,,,23.29899979,,0,Exclusive,50.65000153,0,0000490,0,,,0,
Julmentin 625mg tab,1,1,,1,1,,,31.75799942,,0,Exclusive,53.34999847,0,6291100081707,0,,,0,
Klavox 1gm 14tab,1,1,,1,1,,,27.93000031,,0,Exclusive,70.65000153,0,6281086001509,0,,,0,
Klavox 375mg 20tab,1,1,,1,1,,,17.72999954,,0,Exclusive,38,0,6281086000748,0,,,0,
Klavox 625mg 20tab,1,1,,1,1,,,20.66399956,,0,Exclusive,57.40000153,0,6281086000755,0,,,0,
Augmentin 1gm 14tab,1,1,,1,1,,,57.94200134,,0,Exclusive,78.30000305,0,6285063000097,0,,,0,
Augmentin 625mg 20tab,1,1,,1,1,,,52.31600189,,0,Exclusive,63.79999924,0,6285063000080,0,,,0,
Remox 500mg 20cap,1,1,,1,1,,,12.72200012,,0,Exclusive,36.34999847,0,6281969045880,0,,,0,
Ceclor 500mg cap,1,1,,1,1,,,24.94799995,,0,Exclusive,59.40000153,0,6281086001325,0,,,0,
Zocin 250mg cap,1,1,,1,1,,,21.71999931,,0,Exclusive,36.20000076,0,6251159036141,0,,,0,
Zimax 250mg 6cap,1,1,,1,1,,,28.79700089,,0,Exclusive,49.65000153,0,6281086001639,0,,,0,
Azimac 250mg 6tab,1,1,,1,1,,,29.34700012,,0,Exclusive,29.35000038,0,6281080002083,0,,,0,
Azomax 250mg 6cap,1,1,,1,1,,,24.45000076,,0,Exclusive,32.59999847,0,3701727065637,0,,,0,
E-Mox 500mg cap,1,1,,1,1,,,7.175000191,,0,Exclusive,10.25,0,6221032131492,0,,,0,
Tabocine 100mg cap,1,1,,1,1,,,17.88699913,,0,Exclusive,28.85000038,0,6281102230265,0,,,0,
Doxydar 100mg cap,1,1,,1,1,,,8.470000267,,0,Exclusive,12.10000038,0,6251107058034,0,,,0,
Glomox 500mg cap,1,1,,1,1,,,4.179999828,,0,Exclusive,11,0,0000507,0,,,0,
Megamox 625mg 20tab,1,1,,1,1,,,18.36800003,,0,Exclusive,57.40000153,0,6281969202269,0,,,0,
Zetron 22.5ml  susp,1,1,,1,1,,,12.01799965,,0,Exclusive,21.85000038,0,6281102231057,0,,,0,
Zetron 15ml susp,1,1,,1,1,,,10.18500042,,0,Exclusive,14.55000019,0,6281102231040,0,,,0,
Amoclan 156mg/5ml susp,1,1,,1,1,,,7.46999979,,0,Exclusive,16.60000038,0,6251065028919,0,,,0,
Amoxydar Forte 500mg cap,1,1,,1,1,,,10.75,,0,Exclusive,12.89999962,0,6251107048028,0,,,0,
Bepanthen cream,1,1,,1,1,,,15.59899998,,15,Exclusive,19.95000076,0,0000515,0,,,0,
Bepanthen baby oint30 ml,1,1,,1,1,,,12.75,,15,Exclusive,15,0,0000516,0,,,0,
Rennie 48tab,1,1,,1,1,,,7.750999928,,0,Exclusive,9.300000191,0,0000517,0,,,0,
COMAX PAIN  Massage cream 100gm,1,1,,1,1,,,30,,15,Exclusive,50,0,6215000575111,0,,,0,
Peptazol 15mg 14cap,1,1,,1,1,,,9.75,,0,Exclusive,19.5,0,6281086001974,0,,,0,
Peptazol 30mg 28cap,1,1,,1,1,,,35.14500046,,0,Exclusive,78.09999847,0,6281086001240,0,,,0,
Halls Cherry,1,2,,1,2,,,1.600000024,,15,Exclusive,2,0,7622210083470,0,,,0,
Amlor 5mg 30cap,1,1,,1,1,,,50.79600143,,0,Exclusive,60.95000076,0,0000522,0,,,0,
Lyrica 150mg 56cap,1,1,,1,1,,,180.8659973,,0,Exclusive,269.9500122,0,0000523,0,,,0,
Optidex-T Eye Drops,1,1,,1,1,,,13.96500015,,0,Exclusive,19.95000076,0,0000524,0,,,0,
Optilone eye dps,1,1,,1,1,,,8.085000038,,0,Exclusive,11.55000019,0,0000525,0,,,0,
Rothacin 25mg cap,1,1,,1,1,,,7.409999847,,0,Exclusive,9.75,0,6291100087068,0,,,0,
Moxal tab,1,1,,1,1,,,4.65500021,,0,Exclusive,6.650000095,0,6291100080830,0,,,0,
Calcitron cap,1,1,,1,1,,,32.50299835,,0,Exclusive,39,0,0000532,0,,,0,
Catafast 50mg 9 sach,1,1,,1,1,,,13.5,,0,Exclusive,18,0,0000533,0,,,0,
Cataflam 50mg 10tab,1,1,,1,1,,,11.03999996,,0,Exclusive,17.25,0,2210056822008,0,,,0,
Janumet 50mg/850mg tab,1,1,,1,1,,,73.34999847,,0,Exclusive,146.6999969,0,3707719520177,0,,,0,
Ezetrol 10mg tab,1,1,,1,1,,,133.3110046,,0,Exclusive,180.1499939,0,3707711010133,0,,,0,
Burinex 1mg tab,1,1,,1,1,,,8.833999634,,0,Exclusive,10.60000038,0,0000537,0,,,0,
Coveram 10mg/5mg tap,1,1,,1,1,,,88.3219986,,0,Exclusive,102.6999969,0,3706700000315,0,,,0,
Angiotec 5mg tab,1,1,,1,1,,,21.16799927,,0,Exclusive,25.39999962,0,0000539,0,,,0,
Angiotec 20mg tab,1,1,,1,1,,,34.62799835,,0,Exclusive,41.54999924,0,0000540,0,,,0,
Lipitor 40mg tab,1,1,,1,1,,,149.0780029,,0,Exclusive,229.3500061,0,0000541,0,,,0,
Galvus-Met 50mg/850mg,1,1,,1,1,,,109.7979965,,0,Exclusive,133.8999939,0,3711500000991,0,,,0,
Capoten 25mg tab,1,1,,1,1,,,15.54300022,,0,Exclusive,18.64999962,0,6281086000199,0,,,0,
Cozaar 50mg tab,1,1,,1,1,,,35.31800079,,0,Exclusive,45.27999878,0,3706808010148,0,,,0,
Coveram 5mg/5mg tab,1,1,,1,1,,,59.52399826,,0,Exclusive,68.44999695,0,3706700000292,0,,,0,
Coversyl 10mg 30tab,1,1,,1,1,,,37.72399902,,0,Exclusive,45.45000076,0,3706700000025,0,,,0,
Concor 5 plus 20tab,1,1,,1,1,,,15.2489996,,0,Exclusive,19.54999924,0,0000548,0,,,0,
Concor 2.5mg 30tab,1,1,,1,1,,,15.2489996,,0,Exclusive,19.54999924,0,0000549,0,,,0,
Concor 5mg 30tab,1,1,,1,1,,,22.81500053,,0,Exclusive,29.25,0,0000550,0,,,0,
Concor 10mg 30tab,1,1,,1,1,,,29.50200081,,0,Exclusive,35.40000153,0,0000551,0,,,0,
Lifree Culotte L 9pcs,1,2,,1,2,,,34,,0,Exclusive,40,0,4903111513031,0,,,0,
Riacavilol 12.5mg tab,1,1,,1,1,,,12.05000019,,0,Exclusive,24.10000038,0,6281080002113,0,,,0,
Riacavilol 6.25mg tab,1,1,,1,1,,,13.29300022,,0,Exclusive,15.94999981,0,6281080002106,0,,,0,
Riacavilol 25mg tab,1,1,,1,1,,,35.41999817,,0,Exclusive,42.5,0,0000556,0,,,0,
Plavix 75mg 28tab,1,1,,1,1,,,124.0749969,,0,Exclusive,248.1499939,0,3582910010722,0,,,0,
Crestor 10mg 28tab,1,1,,1,1,,,68.51999664,,0,Exclusive,85.65000153,0,5000455017771,0,,,0,
LIPITOR 20mg 28tab,1,1,,1,1,,,160,,0,Exclusive,200,0,0000559,0,,,0,
Tenormin 50mg tab,1,1,,1,1,,,15.29300022,,0,Exclusive,18.64999962,0,5000455017351,0,,,0,
RonaMeal Rice 400gm,1,5,,1,5,,,20.44099998,,15,Exclusive,25,0,3575410583650,0,,,0,
Tenormin 100mg 28tab,1,1,,1,1,,,15.78499985,,0,Exclusive,19.25,0,5000455017313,0,,,0,
Isobide 20mg cap,1,1,,1,1,,,11.78999996,,0,Exclusive,13.10000038,0,6281080002496,0,,,0,
Astatin 10mg tab,1,1,,1,1,,,43.4070015,,0,Exclusive,43.45000076,0,6281211041271,0,,,0,
Astatin 20mg tab,1,1,,1,1,,,30.41500092,,0,Exclusive,43.45000076,0,0000565,0,,,0,
